;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20170615;0,404040954;-0,170357792;-0,211685092;-0,252366065
20170616;-1,626052087;0,954509315;0,928080907;0,859634186
20170619;1,019376819;-0,97582446;-1,055307388;-1,070426844
20170620;0,404858853;-1,915478773;-1,884827698;-1,874389274
20170621;-1,424235672;-2,642161623;-2,62884799;-2,613958456
20170622;-0,410678195;0,888499848;0,795936106;0,725676631
20170623;0,205549918;0,705159379;0,745944661;0,742199434
20170626;-1,865339059;0,634783789;0,631879213;0,650338299
20170627;3,29247847;1,773402877;1,893343993;1,947210341
20170628;0;1,312743815;1,30528169;1,276568555
20170629;2,59754864;0,189135288;0,250679053;0,290697879
20170630;-0,792083349;2,365255491;2,289467846;2,255118116
20170703;2,163309536;1,84870679;1,91866938;1,947266186
20170704;-0,389864042;-0,141001131;-0,180198267;-0,218927344
20170705;-1,574835697;-3,737601372;-3,736272085;-3,672929848
20170706;3,891541625;0,667364312;0,66348989;0,618176294
20170707;1,890415464;-2,95317812;-2,957120157;-2,939242331
20170710;1,11733006;0,363287075;0,403611807;0,506437039
20170711;-1,304771539;1,355952979;1,347672534;1,296546812
20170712;2,775386278;0,461894586;0,459099304;0,435369196
20170713;-2,214112588;1,41433306;1,344245244;1,274426293
20170714;1,113184037;1,006892304;1,00154133;1,036278704
20170717;0,368324542;-1,006892304;-1,00154133;-0,954612713
20170718;0,366972889;0,863669773;0,818335172;0,772518581
20170719;-1,290340484;1,745528386;1,717040467;1,686786981
20170720;-1,683856436;-0,808085205;-0,824539614;-0,819758664
20170721;-4,042899;-2,547385074;-2,473804981;-2,459223618
20170724;0,97752489;1,11733006;1,05014864;1,003181716
20170725;0,388350003;3,239149579;3,105714421;3,009858023
20170726;1,729149711;1,458728803;1,413173665;1,368545309
20170727;-2,117499714;0,818558459;0,737867425;0,677312701
20170728;0,77519768;1,349548147;1,249655789;1,207720996
20170731;0,960622181;0,952932692;1,007517315;1,023705623
20170801;1,329554248;-1,799091587;-1,774686401;-1,731233194
20170802;2,423231339;1,113896672;0,958045266;0,859850526
20170803;0;-0,670693326;-0,804139887;-0,840662192
20170804;-1,484257304;0,785219011;0,842271442;0,916736749
20170807;-1,506619835;-0,09542896;-0,076277654;-0,057050491
20170808;0;-0,440149979;-0,439729224;-0,438471773
20170809;1,879754597;1,068304704;0,877533292;0,685455845
20170810;0;-1,529666538;-1,666226426;-1,780462463
20170811;0,37174764;0,384615859;0,308523191;0,289324148
20170814;2,383247537;-2,664749718;-2,554492025;-2,47648417
20170815;0,180995525;0,137890301;0;-0,059247558
20170816;4,767010202;-1,048787688;-1,052327789;-1,092472878
20170817;0,172265331;1,500521737;1,289060983;1,112225964
20170818;0,171969088;3,258119512;3,218579489;3,168697411
20170821;-1,210040693;-2,031110253;-2,17966002;-2,205545002
20170822;0,520382788;0,40568007;0,583318784;0,760015351
20170823;2,898753687;1,340502647;1,271448451;1,253995404
20170824;0;-1,013296119;-1,11646973;-1,137580956
20170825;2,325686216;0,708475917;0,617524155;0,618598532
20170828;0,164068946;-0,997131943;-1,083182738;-1,0266434
20170829;-0,988475923;0,21176252;0,465658583;0,640467983
20170830;-0,165700121;-1,816633609;-1,756485439;-1,714439031
20170831;-1,503787736;4,11294576;3,956899484;3,892591632
20170901;-1,869213301;-0,208313682;-0,094670082;-0,037807184
20170904;1,531944853;-0,780287525;-0,798787054;-0,797270738
20170905;9,346572801;1,967524687;1,872749332;1,775641665
20170906;3,03053495;1,524476447;1,321810179;1,191154973
20170907;2,941388521;0,533629015;0,479705717;0,387776315
20170908;2,433906831;-1,311554775;-1,390069645;-1,466655827
20170911;-2,724182796;0,11150345;0,205090032;0,317430945
20170912;-0,145454571;0,795490274;0,631268342;0,55772593
20170913;3,293067781;1,626646485;1,579173471;1,47223859
20170914;0;0,560428114;0,599402394;0,637350787
20170915;-2,135312447;0,270051474;0,361533293;0,380469704
20170918;-3,216651592;-0,252025336;-0,307219904;-0,398623467
20170919;4,361156217;-0,614718985;-0,635499188;-0,655740055
20170920;-1,721706804;2,064149388;1,858756032;1,739174271
20170921;-5,197903482;0,248403251;0,285663469;0,251121208
20170922;1,362625171;0,759117424;0,586616205;0,500358442
20170925;9,051400754;3,728426329;3,500575099;3,382430567
20170926;-4,208194543;-0,987578263;-0,876670849;-0,709038855
20170927;-0,718910357;-0,606114939;-0,469688608;-0,384011643
20170928;0,431966114;-0,714724563;-0,752607035;-0,790101556
20170929;1,568100556;-0,649409917;-0,581448207;-0,530223936
20171002;-1,855870539;-1,186799866;-1,244681787;-1,284126795
20171003;0,860837454;-0,21405645;-0,197009108;-0,215633507
20171004;-1,438873745;-0,357782135;-0,323218094;-0,324324609
20171005;-0,145032658;2,127739845;1,976736077;1,877233995
20171006;1,583906403;-2,450841903;-2,409325072;-2,383839022
20171009;-0,573067471;0,305179305;0,324617057;0,307887593
20171010;5,994826061;1,459100619;1,465620515;1,471934671
20171011;-0,135409635;0,58124338;0,654348431;0,710230258
20171012;0,40568007;-1,219204077;-1,17022612;-1,120908453
20171013;-1,222011133;1,622324419;1,557277976;1,456508874
20171016;0,544960477;1,130545131;1,065419213;1,000096063
20171017;0,811912444;0,103716518;-0,03475239;-0,122281437
20171018;5,122590667;0,46539772;0,450841755;0,470835293
20171019;-2,069931601;-1,594764254;-1,428844661;-1,313388987
20171020;-1,051258039;0,904511298;1,047495611;1,052087558
20171023;-1,73222186;-0,660183079;-0,539835878;-0,437025431
20171024;0,40241503;1,659502215;1,559283152;1,443628863
20171025;-0,941499893;0,103092793;0,103555411;0,155776752
20171026;-2,739897419;1,381449444;1,319529042;1,220470671
20171027;-0,417537141;1,829370476;1,805194529;1,778050398
20171030;-0,419287826;0,762097791;0,832505641;0,868989426
20171031;3,170492985;0,57599106;0,57865748;0,564129586
20171101;1,881775957;-0,741171144;-0,71139352;-0,747325574
20171102;1,977651798;0,214680951;0,232172575;0,199833539
20171103;2,831592012;2,36379088;2,341107166;2,318610815
20171106;0,506330196;3,483017896;3,43545235;3,372273205
20171107;-2,169836246;-0,9065395;-0,769053465;-0,662254076
20171108;-0,387847933;-0,31451512;-0,299802986;-0,301038016
20171109;-2,226680078;0,69063216;0,724298553;0,743027685
20171110;-2,006756305;-0,643391784;-0,519073128;-0,426170639
20171113;-0,677968699;-0,568362755;-0,490080816;-0,396228429
20171114;0,542742174;-1,515543086;-1,661911053;-1,762301296
20171115;3,979304856;-0,548034898;-0,48457533;-0,486067062
20171116;-2,501776298;-0,827725248;-0,763920822;-0,717199488
20171117;-0,267022856;2,192221898;2,034953942;1,944010678
20171120;-0,536194314;-0,800388457;-0,786457789;-0,756908356
20171121;-0,674311388;0,560943854;0,418074254;0,371117812
20171122;-0,271002876;1,1915305;1,069358207;1,009543067
20171123;3,859427755;0,362576262;0,396102871;0,397804646
20171124;1,425818063;0,486618965;0,363034098;0,332937287
20171127;-0,904983552;-0,031323415;-0,141899906;-0,142551699
20171128;-1,438873745;-0,360926245;-0,221134192;-0,158629475
20171129;1,438873745;-1,129057076;-1,197810376;-1,21854963
20171130;-2,232528705;0,159795496;0,160539447;0,128969871
20171201;1,972450535;1,741101279;1,780651182;1,788328036
20171204;-1,70719839;-2,028917275;-1,941190628;-1,836672248
20171205;-1,602170453;0,65437948;0,640617181;0,626659077
20171206;-2,176956718;-2,643609785;-2,603850513;-2,530548657
20171207;1,094402168;1,588106623;1,496206152;1,419157657
20171208;-2,898753687;1,91088617;1,728319545;1,638590879
20171211;0,836824967;2,014276861;1,527227983;1,313829741
20171212;-0,836824967;-2,108958895;-2,004328125;-1,905121916
20171213;-0,84034108;-1,431094546;-1,477463844;-1,501844942
20171214;0,280899061;1,383719891;1,365812185;1,325379026
20171215;1,115771687;-0,126442249;-0,015960418;-0,032118195
20171218;3,005690743;0,284270564;0,414145224;0,480693122
20171219;1,469632329;0,613161264;0,775872786;0,764334931
20171220;3,518278183;1,184183361;1,113649656;1,072903949
20171221;2,653345803;0,525259975;0,497900515;0,500940309
20171222;2,097547599;0,537842249;0,464540941;0,451819729
20171226;0;2,676503611;2,637549037;2,623453363
20171227;-0,244498899;-0,869179756;-0,709704753;-0,66849231
20171228;0,488401459;0,257283532;0,258811136;0,229410516
20171229;-0,366077285;1,067438535;1,013547743;0,957818041
20180102;-4,628718676;-0,449641045;-0,467678306;-0,454959838
20180103;0,255754615;1,889796587;1,738913551;1,673111604
20180104;-0,769234562;0,338459598;0,326409785;0,313409704
20180105;0,128617381;-0,663279018;-0,609169108;-0,567843725
20180108;-1,554435444;0,23633689;0,312477004;0,329144522
20180109;1,554435444;1,522723419;1,518643266;1,497322467
20180110;1,403979667;0,550646225;0,569053845;0,572226637
20180111;-0,89115803;0,086667635;0,05818182;0,029256876
20180112;0,510205188;0,876883359;0,883103821;0,888247558
20180115;-0,766287275;0,556627427;0,646507532;0,722233386
20180116;3,154835773;-1,592458873;-1,515071185;-1,493538964
20180117;1,602005918;0,332058343;0,319349959;0,291758048
20180118;3,719684971;-0,100944561;-0,116009294;-0,08743807
20180119;3,130690463;-1,015089923;-0,991550848;-1,011071695
20180122;-0,114220458;0,610289601;0,569885374;0,528790891
20180123;2,928137125;1,338245744;1,317236966;1,295411463
20180124;4,873731144;0,811450107;0,687878895;0,648650923
20180125;-2,353049741;-0,156083749;-0,071433677;0
20180126;-1,636697746;0,14190438;0,256922779;0,286944243
20180129;-0,995033085;-1,514531021;-1,363494392;-1,239744868
20180130;-1,342302033;-0,635472965;-0,987518917;-1,064537942
20180131;4,405998979;0,538535615;0,526393963;0,499486862
20180201;-0,107816722;1,097167062;1,131102546;1,136541449
20180202;-3,401315259;-1,548175319;-1,554924883;-1,591855447
20180205;1,220203714;-1,409714976;-1,475388226;-1,483046609
20180206;-3,022054264;-1,130291629;-1,196186512;-1,232727577
20180207;2,1361127;-2,039807825;-2,020884698;-2,016875088
20180208;1,43569556;-1,07428903;-1,018213055;-0,945963478
20180209;1,198924443;-3,166408731;-3,166366749;-3,197992962
20180212;2,672526775;-0,319030419;-0,240365471;-0,193236775
20180213;4,335044087;0,207485511;0,176324483;0,177147965
20180214;-3,077165867;2,581194608;2,498943889;2,431972358
20180215;-0,626961301;-0,04662367;-0,031245118;0
20180216;-0,209863666;0,789661144;0,824714859;0,828842027
20180219;3,711766296;1,271950334;1,323910963;1,345832054
20180220;-1,632689329;-0,6416154;-0,521313661;-0,446601189
20180221;-1,659789141;0,260197591;0,153609861;0,138813935
20180222;1,659789141;1,471842062;1,462771777;1,453625167
20180223;0,92166551;1,376237129;1,396943483;1,417821639
20180226;-1,851904777;0,281878386;0,372218103;0,40355783
20180227;5,259047968;-1,29726713;-1,150898288;-1,140126362
20180228;-0,493828164;-2,727788177;-2,784331617;-2,843939264
20180301;-1,095083119;-1,400147329;-1,358865111;-1,318493437
20180302;1,49034055;0,84243868;0,814413272;0,802585156
20180305;2,146423867;1,801295721;1,839167828;1,878791387
20180306;1,056178805;0,380720783;0,382117393;0,368494199
20180307;1,610645903;-2,228632929;-2,158911915;-2,121972286
20180308;4,412480491;-1,141083112;-1,112951374;-1,117681844
20180309;0;2,912676854;2,843793532;2,778823821
20180312;-0,36036075;-0,827971611;-0,738124219;-0,664248986
20180313;2,847167408;-0,47843289;-0,41760172;-0,35711551
20180314;-1,948688767;0,386011442;0,371287555;0,326112565
20180315;0,08940546;0,353819306;0,292961431;0,278681091
20180316;-0,178890924;1,659978724;1,679428785;1,640763635
20180319;-0,989661699;-0,241947797;-0,348828745;-0,411491855
20180320;4,335044087;2,052967884;1,970729444;1,935934629
20180321;9,097177821;2,99532949;2,848944515;2,777135639
20180322;-2,48111967;-0,809369934;-1,004009889;-1,010331458
20180323;2,16441315;2,210193298;2,069688177;2,039400616
20180326;2,968968071;-0,469517829;-0,416278503;-0,404566366
20180327;5,175508151;-0,014262283;-0,086343364;-0,072416543
20180328;-5,175508151;-1,01288668;-1,019376819;-1,011516357
20180329;2,207931337;0,839975974;0,772767569;0,719374753
20180403;0,150489118;0,707133176;0,726736606;0,761709306
20180404;-1,820991138;-0,146907622;-0,177488584;-0,193610903
20180405;-3,268773513;0,454712921;0,516797016;0,55006457
20180406;2,731344196;-1,801584462;-1,813097668;-1,810207258
20180409;2,583730351;2,268806804;2,224620883;2,180166984
20180410;0,374392051;3,422196647;3,232604702;3,155019265
20180411;0,372995584;1,425600664;1,466053887;1,505710265
20180412;1,184321763;-0,05552471;-0,083998325;-0,112850908
20180413;2,542817717;0,774554356;0,739555453;0,745275193
20180416;0,429492428;-1,611145962;-1,569319022;-1,538817687
20180417;-1,874604282;0,223776317;0,225701887;0,213174244
20180418;1,085786997;2,619755501;2,600800232;2,57861821
20180419;-3,144683255;0,407443182;0,369990145;0,359066813
20180420;-3,093419045;0,378788332;0,327734828;0,330305833
20180423;-1,233631682;0,87383765;0,895771462;0,916371044
20180424;2,603516118;-1,144254256;-1,278233341;-1,260463324
20180425;0,226500663;0,218728727;0,261618049;0,291201759
20180426;1,719668546;0,883698226;0,848971277;0,786156728
20180427;0,517561229;-0,121893426;-0,122791475;-0,123719859
20180430;0,220994565;1,21229933;1,248150785;1,23036412
20180501;-1,482606846;-2,110753509;-2,001837121;-1,906648527
20180502;-2,495403585;0,314014867;0,329580084;0,262775893
20180503;-0,768643292;0,35379;0,383142231;0,344709062
20180504;0,461894586;1,683654829;1,759893804;1,827655892
20180507;4,505266394;1,721440814;1,742644698;1,79485129
20180508;-0,146950798;-1,748157352;-1,675571116;-1,700288635
20180509;2,898753687;3,104287146;3,115763592;3,163054389
20180510;4,264889615;0,336178232;0,402154009;0,482872064
20180511;0,136798927;-0,452811434;-0,389156024;-0,352136001
20180514;0,06832935;1,429055539;1,355471602;1,272248758
20180515;-2,2100347;0,255330153;0,358377447;0,463321292
20180516;5,832161043;1,07793828;1,143305137;1,161690475
20180517;0,787405643;0,025223862;0,100997357;0,114162504
20180518;-0,327332534;-1,001212343;-0,963618462;-0,929765343
20180521;2,01240157;0,900278698;0,976235962;0,917087054
20180522;2,475531048;0,44083452;0,415486906;0,417537141
20180523;0,375469778;0,288636707;0,313617519;0,315159416
20180524;1,733789561;-1,27374192;-1,273099693;-1,228407773
20180525;-1,796270037;-3,027996589;-3,039512802;-3,02700643
20180528;1,918969439;-1,502598457;-1,515280327;-1,508563742
20180529;-0,061330882;0,119450542;0,225449336;0,306197404
20180530;-2,862672143;2,911242736;2,843669302;2,777773543
20180531;-6,050625761;-0,206079413;-0,193986482;-0,155925188
20180601;2,516689116;-0,997740703;-0,962546453;-0,888198107
20180604;5,34818722;-1,972709948;-1,860089247;-1,773706328
20180605;-2,257149116;0,119466398;0,039938761;-0,04007213
20180606;1,009472295;-0,026535757;-0,226530845;-0,361373611
20180607;0,438459832;2,567602407;2,659100993;2,6724702
20180608;-1,13137599;-1,118492607;-1,031542737;-0,970754049
20180611;-2,108030791;0;0;-0,052742617
20180612;-2,219412247;-0,76145832;-0,711278025;-0,688197528
20180613;1,050567771;1,126993975;1,091182851;1,056813006
20180614;-2,647408089;-1,047953002;-1,130847028;-1,189703391
20180615;-2,581665119;-3,347480849;-3,416606695;-3,436020416
20180618;0,480605113;2,554245595;2,513306186;2,527651894
20180619;-2,496662273;-0,345699055;-0,401123683;-0,484262448
20180620;1,809374344;-0,453878766;-0,41619178;-0,364742046
20180621;2,115397885;-2,287128586;-2,079868353;-2,009499646
20180622;2,071574247;3,365055052;3,402974859;3,420528903
20180625;-0,597016699;-1,091307078;-1,027566258;-0,965413773
20180626;0;2,092237336;2,110370974;2,146033708
20180627;1,518682209;1,718792313;1,751678776;1,757883388
20180628;-1,718482475;0,193461078;0,207119815;0,194868525
20180629;-0,066688899;2,065873011;1,959214983;1,902615562
20180702;0,532270052;-2,466105938;-2,412848059;-2,370939561
20180703;0,198873118;0,593320456;0,557032336;0,520224869
20180704;2,743477093;0,615386557;0,618160372;0,620718403
20180705;1,025650017;-1,092345244;-1,019429436;-0,958556562
20180706;0,127469743;-0,362459944;-0,24673735;-0,14327583
20180709;1,892800989;1,237288629;1,214799121;1,217789373
20180710;0,312012734;1,006826832;0,984222171;0,948360305
20180711;1,668249996;-7,175019283;-6,965631789;-6,712690212
20180712;-1,419338853;1,420382351;1,502362967;1,556504321
20180713;-0,186625249;1,175070271;1,095535339;1,028801913
20180716;-0,81275846;-4,743703784;-4,678579637;-4,596947505
20180717;0,937213983;0,444445176;0,583092031;0,624351664
20180718;2,031464135;1,020276326;1,032853635;0,97722889
20180719;2,705304747;-0,439923723;-0,439380083;-0,370497851
20180720;1,237858423;0,672848402;0,644676809;0,657716813
20180723;1,857279156;-0,013686444;0,327600621;0,490464198
20180724;-1,681686486;0,518772495;0,570731268;0,636729104
20180725;1,393750784;0,664995326;0,82316098;0,873955142
20180726;-0,288767166;0,821719448;0,949649349;0,90618957
20180727;-0,988092898;-0,335954089;-0,480385231;-0,532057653
20180730;-0,409716698;0,911168035;1,051170613;1,021703308
20180731;2,032000249;-0,965025583;-1,789577674;-1,811692019
20180801;2,160402387;-2,483074368;-2,339287957;-2,269273272
20180802;-0,790517951;1,453673431;1,380274732;1,337903916
20180803;0,226500663;-0,327287896;-0,203790574;-0,149284143
20180806;-0,624115501;0,734897156;0,731710582;0,771159879
20180807;-0,34207559;1,212952877;1,234417929;1,285502437
20180808;-0,630194008;-3,226305826;-3,183903702;-3,135391969
20180809;1,142869582;-0,290959679;-0,344756599;-0,371364157
20180810;1,634299548;1,021543947;0,9896988;0,946314406
20180813;0,945765047;-0,275065501;-0,260220649;-0,259687155
20180814;0,552182518;-0,206796793;-0,192175763;-0,191780881
20180815;-0,386207377;-2,374081618;-2,335385537;-2,316491682
20180816;-0,554325144;0,942407988;0,910051783;0,866290174
20180817;0,830339672;0,558426692;0,44500143;0,37492233
20180820;1,911060071;0,527632438;0,691374435;0,66307744
20180821;4,339305104;0,579951915;0,467419053;0,398489019
20180822;2,505884126;2,917240993;2,919520777;2,89248439
20180823;2,887209009;-0,066885161;0,026638253;0,053276506
20180824;1,509646396;1,448049215;1,375501121;1,283341024
20180827;2,905658096;0,513057759;0,484833551;0,472132025
20180828;-2,905658096;-0,341745864;-0,274887273;-0,314506877
20180829;1,772501495;1,521980598;1,498106569;1,462357957
20180830;0,473710028;0,720352999;0,618718138;0,55580832
20180831;-0,33136125;-0,488244578;-0,541168696;-0,581735207
20180903;-4,460264252;0,654729857;0,643917228;0,620397492
20180904;0,049566296;0,025588536;0;0,012884107
20180905;0,937121531;-1,158016029;-1,292007637;-1,361977082
20180906;5,259338165;-1,001504111;-0,980079717;-0,971136241
20180907;7,835736438;0,430444805;0,419342771;0,434239777
20180910;8,301978638;0,700391968;0,586741366;0,510773162
20180911;-4,250791747;2,160794931;2,109674333;2,094182013
20180912;-5,220790868;0,856428408;0,924935324;0,929528562
20180913;-19,41560144;-1,975748159;-1,961346622;-1,945287858
20180914;5,506922536;-0,115185269;-0,180226619;-0,206985844
20180917;4,743005801;-0,051236071;-0,025773196;0,012949175
20180918;-3,449455426;1,247788026;1,204216448;1,184207429
20180919;5,948996071;0,467084104;0,495396377;0,485066052
20180920;2,574854892;-0,885521283;-0,890931183;-0,869681911
20180921;0,452899325;0,126984144;0,02556564;0,01284439
20180924;1,346519447;3,00022503;2,884876008;2,811379282
20180925;-5,404245316;0,821737622;0,902410475;0,870327513
20180926;-4,869605095;-0,649472291;-0,580069507;-0,583526393
20180927;2,873341085;0,727634708;0,769043731;0,772397013
20180928;1,80785133;1,645275063;1,60572182;1,539344478
20181001;0,751530075;2,683364148;2,722806885;2,76004263
20181002;-1,841846636;-0,212039189;-0,189506156;-0,166567558
20181003;0,948773721;1,741817372;1,739378674;1,735273431
20181004;0,75259057;-2,001588448;-1,964884674;-1,914047091
20181005;3,770561601;-0,497808305;-0,440608036;-0,370481452
20181008;-0,997740703;-0,297495311;-0,298810956;-0,299778389
20181009;-5,383935298;1,290646061;1,189923607;1,1106581
20181010;-6,611102511;-2,272689881;-2,260997087;-2,233790491
20181011;2,084997981;-3,465299284;-3,421451134;-3,384292349
20181012;2,485217367;0,211587608;0,250093916;0,276000677
20181015;-9,197749685;0,434216922;0,448598883;0,562185252
20181016;3,750109353;0,776870545;0,755561902;0,757062257
20181017;-0,103734449;-1,684667614;-1,755195367;-1,746115703
20181018;2,409755158;-0,953942216;-1,111262856;-1,126095281
20181019;-0,152091284;0,616082919;0,645531006;0,659482416
20181022;-3,6687142;0,062652718;0,226843197;0,277707828
20181023;1,203258043;-4,339325429;-4,22969404;-4,156810245
20181024;1,956808061;-0,353843499;0,026260504;0,131319782
20181025;-2,739897419;0,940814466;0,927808028;0,862412244
20181026;-4,283309999;0,94492969;1,009455964;0,971069973
20181029;-9,15971691;-0,361383976;-0,374121574;-0,361430625
20181030;-4,037245529;-1,866285815;-1,852387952;-1,82701154
20181031;2,100138953;-1,205392434;-1,152406952;-1,112446911
20181101;-4,628718676;-2,90698493;-2,837644794;-2,768015783
20181102;8,935604395;-0,082349716;-0,178338754;-0,205578089
20181105;0,874386218;0,465754267;0,370040853;0,328722389
20181106;1,954085166;-1,431545438;-1,2942491;-1,210635229
20181107;5,804336965;-0,083217758;-0,041582924;-0,013841788
20181108;4,925039276;-1,989975981;-1,719961298;-1,576593521
20181109;-0,307219904;-0,667473898;-0,721922592;-0,705619637
20181112;5,001042057;-0,08553101;0;-0,014163303
20181113;-1,771699885;-6,86160376;-6,727940515;-6,616401529
20181114;-2,056756726;0,98792505;0,997891559;0,993834411
20181115;-3,770134087;0,753355981;0,629876108;0,478326771
20181116;0,577277909;0,209926603;0,209080124;0,223430494
20181119;-0,946379303;0,044926994;0,074565659;0,089232606
20181120;2,761311154;-6,590692716;-6,529412357;-6,478630963
20181121;5,157588549;1,507845408;1,563148588;1,589208177
20181122;2,076867695;-1,395961755;-1,499515115;-1,494090858
20181123;-3,452810778;-6,26234232;-6,301296783;-6,345106531
20181126;-1,898158888;2,817087697;2,541942884;2,435076956
20181127;-1,16663763;-0,447428039;-0,264550419;-0,181413425
20181128;-1,594273932;-2,192739958;-2,152414788;-2,079768832
20181129;3,714494697;1,378173074;1,306989114;1,253044546
20181130;2,369311226;-0,753961853;-0,819060158;-0,900606488
20181203;0,632144094;3,681802565;3,690698942;3,684021277
20181204;0,483559936;0,630203265;0,644955477;0,691932924
20181205;-5,248729405;-0,84115669;-0,742058575;-0,675786964
20181206;1,613751611;-2,466824642;-2,342641326;-2,269670455
20181207;1,489600533;2,645352645;2,488260639;2,366491505
20181210;2,770529573;-2,795315182;-2,87022573;-2,879780155
20181211;-3,413300637;0,382791513;0,4151106;0,430678155
20181212;6,295616869;-0,083090989;-0,132648005;-0,132318908
20181213;3,775729396;2,138239359;2,1502675;2,161184312
20181214;4,527610961;-1,922346225;-1,934803756;-1,929740994
20181217;3,642786881;-1,117702853;-1,232732585;-1,262894817
20181218;-1,103628614;-5,783954217;-5,921135678;-5,889117527
20181219;1,184896396;1,726915163;2,146458199;2,192877976
20181220;-0,61112433;-5,180834112;-4,996578967;-4,871208289
20181221;1,822281646;-0,979946827;-1,011502877;-1,080695562
20181224;1,03793347;-6,426604495;-6,352855689;-6,230651423
20181227;-0,677428373;3,787892458;3,788550379;3,805066622
20181228;-0,120024019;0,906179507;0,883049421;0,859336504
20181231;0,120024019;1,102711856;1,042063765;1,017867583
20190102;1,192382967;2,042201412;2,070239734;2,095366814
20190103;-8,188821307;1,876295347;1,779182523;1,716166539
20190104;1,742870897;1,964491103;1,888013735;1,826534798
20190107;-6,439806184;0,472070113;0,592542689;0,641861862
20190108;2,617137618;2,395633739;2,301716179;2,239984225
20190109;-3,610822397;4,528070453;4,499057358;4,448116915
20190110;0,362483406;0,389864042;0,340329313;0,30682301
20190111;2,809549345;-1,964699738;-1,927534359;-1,904509424
20190114;-0,839042237;-2,494479386;-2,420617311;-2,344441902
20190115;0,309940474;2,758680332;2,667714052;2,607038475
20190116;3,390155168;1,115131267;0,91713712;0,816197806
20190117;1,147240116;-0,228571528;-0,293877763;-0,309370922
20190118;4,905166256;2,454110892;2,311213988;2,193636348
20190121;-1,581220863;0,063775512;-0,031959093;-0,031913196
20190122;2,979286375;-1,996202795;-1,920188082;-1,836096033
20190123;-1,962810861;-0,587085835;-0,571850264;-0,570545194
20190124;-2,664638079;-0,08181298;0,21278345;0,228608852
20190125;-0,583334987;0,896282379;0,700613864;0,666506572
20190128;-4,968902184;-2,813379598;-2,932664864;-2,97645914
20190129;2,686470052;2,292883953;2,297431846;2,27732614
20190130;-1,420906576;0,554018038;0,553206748;0,552577385
20190131;-3,351283637;-1,14399025;-1,142310071;-1,108225162
20190201;-1,39988739;3,091111062;3,007016087;2,954925575
20190204;4,751171027;-0,383203407;-0,335008689;-0,302764951
20190205;0,47588236;-0,851479158;-0,818295782;-0,801157946
20190206;2,26167097;1,139019293;1,073642234;1,008411907
20190207;-0,932605318;-1,705318031;-1,785043779;-1,816040267
20190208;-4,842821946;0,759722397;0,646937401;0,582149121
20190211;0,134018336;-0,954622572;-0,825581379;-0,760706104
20190212;-7,892725859;1,468597362;1,420295018;1,355515349
20190213;1,152750517;1,888495385;1,873368011;1,810722916
20190214;-5,698987925;1,497921595;1,467629777;1,375666528
20190215;3,184348654;2,568555823;2,600727886;2,620237239
20190218;-2,028266414;0,37664828;0,421941554;0,4526943
20190219;0,994538282;-0,07521625;-0,045122961;-0,030115947
20190220;1,327126876;0,94361518;0,98803199;0,974155325
20190221;-8,559193034;-0,014908684;0,089338898;0,104345243
20190222;0,741921792;0,074521205;0,089259155;0,089352203
20190225;1,571535748;-3,579393335;-3,541532344;-3,483617438
20190226;2,159466948;0,69247026;0,690875551;0,721803026
20190227;7,871151449;1,84937816;1,849658554;1,837700741
20190228;1,955369563;-0,406351677;-0,361174208;-0,331625266
20190301;2,683809022;-1,887710187;-1,856413629;-1,828483062
20190304;3,744106118;0,91785867;0,962942099;1,009800502
20190305;-0,824836454;0,288907675;0,273431737;0,258457004
20190306;-3,594795764;0,197193845;0,075820763;0,01518257
20190307;5,023082325;0,46866818;0,438630364;0,439294806
20190308;-1,080157402;-0,848232896;-0,90964848;-0,911029684
20190311;-3,267398823;1,269666391;1,241123847;1,182727964
20190312;0,224165079;0,135084448;0,15030816;0,135572816
20190313;-0,224165079;1,311298778;1,313059749;1,316005235
20190314;2,043607326;-0,474848793;-0,490379168;-0,521338784
20190315;-1,194440213;-0,104174427;-0,134158178;-0,149454519
20190318;-2,935410579;0,564218275;0,476191376;0,403015696
20190319;-3,260652157;0,103588615;0,089033987;0,089338898
20190320;2,432299514;1,307784417;1,252872162;1,198327824
20190321;-3,288224854;-0,938698591;-0,882748119;-0,841768243
20190322;-1,297783175;-1,230647899;-1,368865296;-1,403846233
20190325;1,297783175;0,268176561;0,089847266;0,075171018
20190326;2,825046629;1,124438538;0,923725281;0,838077339
20190327;1,428924981;-0,20618564;-0,282171421;-0,343360791
20190328;1,859042431;-0,208426456;-0,194596274;-0,225411471
20190329;-3,287967412;0,712803731;0,701757266;0,704597773
20190401;1,703148188;2,093934035;2,032470553;1,967373565
20190402;0,455374193;0,520307576;0,494474539;0,48221033
20190403;5,092975717;-0,086530147;-0,029019153;-0,014578322
20190404;5,37944816;0,129767158;0,15950123;0,145687671
20190405;0,652530863;1,345375953;1,309842405;1,272981171
20190408;-1,185865461;1,074670976;0,967703581;0,915731109
20190409;4,896644293;-0,691555928;-0,639342946;-0,614331527
20190410;2,322984828;1,573729261;1,611797936;1,620504545
20190411;4,453495517;-1,262643037;-1,270306426;-1,262875954
20190412;-2,745998142;1,011386624;0,933132743;0,881438746
20190415;0,861589896;-0,518462592;-0,451340682;-0,411318926
20190416;0,706191376;0,755776865;0,662207422;0,581026222
20190417;1,689353434;-0,139528417;-0,168657805;-0,183862579
